DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDHKD,USDNZD,USDSEK,USDSGD,USDNOK,USDKRW,USDTRY,USDMXN
2003-06-18,1.171,118.4,1.6798,1.3205,0.6729,1.3348,3.8,0.584,7.746,1.732,6.985,1185.0,3.8,3.8
2003-06-19,1.1678,118.74,1.674,1.3246,0.6696,1.3508,3.8,0.5825,7.7668,1.7325,6.9886,1200.0,3.8,3.8
2003-06-20,1.1616,118.39,1.6644,1.329,0.6675,1.359,3.8,0.5845,7.812,1.735,7.0435,1190.6,3.8,3.8
2003-06-23,1.1548,117.55,1.6682,1.3268,0.6643,1.3561,3.8,0.5854,7.892,1.7395,7.0775,1190.3,3.8,3.8
2003-06-24,1.1498,117.96,1.6607,1.331,0.6622,1.3614,3.8,0.5846,7.962,1.7412,7.12,1193.0,3.8,3.8
2003-06-25,1.1592,117.54,1.6787,1.3257,0.6723,1.3428,3.8,0.5881,7.91,1.738,7.145,1187.2,3.8,3.8
2003-06-26,1.1429,119.32,1.664,1.3479,0.6651,1.3542,3.8,0.5825,8.026,1.7557,7.252,1186.9,3.8,3.8
2003-06-27,1.1423,119.72,1.6492,1.3508,0.6655,1.3494,3.8,0.5825,8.031,1.757,7.252,1194.6,3.8,3.8
2003-06-30,1.1502,119.87,1.6529,1.3519,0.6713,1.3558,3.8,0.5866,7.9985,1.7608,7.2245,1196.0,3.8,3.8
2003-07-01,1.158,119.45,1.6626,1.3412,0.676,1.3492,3.8,0.5947,7.966,1.7562,7.141,1192.0,3.8,3.8
2003-07-02,1.1524,118.63,1.6646,1.3474,0.6809,1.3368,3.8,0.5958,7.9795,1.751,7.196,1187.2,3.8,3.8
2003-07-03,1.1503,118.24,1.6718,1.3465,0.6823,1.3368,3.8,0.5958,7.9752,1.752,7.1918,1183.7,3.8,3.8
2003-07-04,,,,,,,,,,,,,,
2003-07-07,1.1341,118.08,1.6515,1.3681,0.6806,1.3486,3.8,0.5992,8.1336,1.7584,7.3116,1182.1,3.8,3.8
2003-07-08,1.1265,118.58,1.6326,1.3765,0.657,1.3702,3.8,0.5862,8.126,1.7591,7.3226,1180.3,3.8,3.8
2003-07-09,1.1311,117.85,1.6306,1.3665,0.6545,1.3748,3.8,0.5856,8.089,1.7447,7.3236,1179.2,3.8,3.8
2003-07-10,1.139,117.69,1.6326,1.3609,0.6587,1.3822,3.8,0.5897,8.0286,1.7524,7.3094,1178.5,3.8,3.8
2003-07-11,1.1304,117.8,1.6323,1.3724,0.6607,1.3762,3.8,0.5937,8.096,1.7554,7.341,1180.0,3.8,3.8
2003-07-14,1.1298,117.54,1.6238,1.3722,0.66,1.3739,3.8,0.5903,8.085,1.756,7.3775,1176.3,3.8,3.8
2003-07-15,1.1233,117.24,1.5986,1.3818,0.6518,1.3927,3.8,0.5831,8.15,1.7553,7.4293,1180.0,3.8,3.8
2003-07-16,1.1209,118.24,1.5952,1.376,0.6565,1.3874,3.8,0.5855,8.182,1.7575,7.436,1180.0,3.8,3.8
2003-07-17,1.1164,118.87,1.5893,1.3772,0.6517,1.3973,3.8,0.582,8.2675,1.7622,7.49,1180.0,3.8,3.8
2003-07-18,1.1239,118.4,1.5867,1.3673,0.6454,1.4114,3.8,0.5728,8.2328,1.7612,7.4024,1181.0,3.8,3.8
2003-07-21,1.1346,118.35,1.601,1.3551,0.6518,1.4052,3.8,0.5744,8.175,1.757,7.36,1178.6,3.8,3.8
2003-07-22,1.1325,119.34,1.5978,1.3623,0.6505,1.4106,3.8,0.575,8.195,1.758,7.37,1183.0,3.8,3.8
2003-07-23,1.1484,118.77,1.609,1.346,0.6597,1.399,3.8,0.5811,8.024,1.7528,7.222,1180.9,3.8,3.8
2003-07-24,1.1441,119.25,1.611,1.3517,0.6648,1.3964,3.8,0.5867,8.0516,1.751,7.2245,1179.9,3.8,3.8
2003-07-25,1.1513,118.82,1.6198,1.343,0.6642,1.3813,3.8,0.5882,7.993,1.747,7.1324,1180.2,3.8,3.8
2003-07-28,1.1497,119.42,1.6272,1.3456,0.6639,1.3827,3.8,0.5872,7.9865,1.7511,7.1535,1183.0,3.8,3.8
2003-07-29,1.1466,119.78,1.6225,1.3497,0.6653,1.3857,3.8,0.5911,8.0108,1.7555,7.1903,1178.7,3.8,3.8
2003-07-30,1.1367,120.55,1.6167,1.3642,0.6525,1.4002,3.8,0.5834,8.077,1.758,7.2195,1180.0,3.8,3.8
2003-07-31,1.1231,120.42,1.609,1.3736,0.6474,1.4074,3.8,0.5789,8.22,1.7595,7.288,1181.0,3.8,3.8
2003-08-01,1.1252,120.0,1.6045,1.3668,0.6538,1.396,3.8,0.5857,8.2235,1.7605,7.2575,1185.0,3.8,3.8
2003-08-04,1.1337,120.47,1.608,1.3505,0.6472,1.4065,3.8,0.5816,8.146,1.7613,7.224,1182.0,3.8,3.8
2003-08-05,1.1349,119.95,1.6085,1.352,0.6466,1.4045,3.8,0.5807,8.135,1.7648,7.2375,1187.9,3.8,3.8
2003-08-06,1.1357,120.33,1.6081,1.3491,0.6465,1.406,3.8,0.5806,8.1075,1.763,7.1985,1186.0,3.8,3.8
2003-08-07,1.139,118.91,1.617,1.3475,0.651,1.3933,3.8,0.5815,8.085,1.7553,7.153,1185.0,3.8,3.8
2003-08-08,1.1321,119.02,1.608,1.3573,0.6535,1.3935,3.8,0.5827,8.133,1.7575,7.219,1181.1,3.8,3.8
2003-08-11,1.1349,118.36,1.6068,1.359,0.6586,1.384,3.8,0.5879,8.16,1.7535,7.252,1180.0,3.8,3.8
2003-08-12,1.1304,118.53,1.6028,1.366,0.6568,1.3852,3.8,0.5874,8.166,1.7555,7.2935,1179.0,3.8,3.8
2003-08-13,1.1317,119.07,1.6082,1.366,0.6572,1.3836,3.8,0.588,8.1565,1.7543,7.3475,1179.8,3.8,3.8
2003-08-14,1.1249,119.14,1.6,1.3717,0.6562,1.3937,3.8,0.5863,8.188,1.7495,7.378,1178.0,3.8,3.8
2003-08-15,1.1255,119.24,1.5958,1.3724,0.6583,1.3873,3.8,0.5898,8.206,1.7497,7.383,1178.0,3.8,3.8
2003-08-18,1.1138,119.43,1.5891,1.3928,0.6562,1.3913,3.8,0.5862,8.3134,1.7525,7.4266,1180.0,3.8,3.8
2003-08-19,1.1117,119.26,1.5872,1.3922,0.6563,1.401,3.8,0.5851,8.3505,1.752,7.4855,1179.2,3.8,3.8
2003-08-20,1.1104,118.23,1.5922,1.3904,0.6593,1.4028,3.8,0.589,8.3229,1.7444,7.4742,1175.6,3.8,3.8
2003-08-21,1.0976,117.58,1.5845,1.4058,0.6535,1.4067,3.8,0.5848,8.3893,1.7385,7.5644,1173.0,3.8,3.8
2003-08-22,1.0871,117.58,1.5755,1.4181,0.6506,1.41,3.8,0.5848,8.5095,1.7437,7.649,1168.0,3.8,3.8
2003-08-25,1.0892,117.43,1.5728,1.4141,0.6513,1.3985,3.8,0.583,8.495,1.7455,7.639,1171.0,3.8,3.8
2003-08-26,1.0893,117.49,1.5732,1.409,0.6455,1.3933,3.8,0.5773,8.52,1.7554,7.656,1170.0,3.8,3.8
2003-08-27,1.0906,117.74,1.5746,1.4099,0.6406,1.4022,3.8,0.5715,8.483,1.7522,7.646,1178.0,3.8,3.8
2003-08-28,1.0896,117.44,1.577,1.4125,0.639,1.3973,3.8,0.5695,8.4693,1.7557,7.6102,1179.0,3.8,3.8
2003-08-29,1.0986,116.71,1.5773,1.4005,0.649,1.385,3.8,0.5785,8.3644,1.7535,7.5065,1175.0,3.8,3.8
2003-09-01,,,,,,,,,,,,,,
2003-09-02,1.0872,116.15,1.574,1.4125,0.6402,1.3876,3.8,0.5672,8.4345,1.755,7.588,1178.0,3.8,3.8
2003-09-03,1.0845,116.04,1.5732,1.4133,0.6405,1.3816,3.8,0.5694,8.4065,1.7576,7.597,1174.3,3.8,3.8
2003-09-04,1.0899,116.77,1.5785,1.4125,0.6395,1.3735,3.8,0.5691,8.3667,1.7573,7.5423,1178.0,3.8,3.8
2003-09-05,1.1073,117.06,1.5891,1.389,0.6468,1.3714,3.8,0.5743,8.2312,1.7575,7.4354,1171.0,3.8,3.8
2003-09-08,1.1124,116.48,1.5858,1.3842,0.6502,1.371,3.8,0.5782,8.204,1.7585,7.4185,1173.0,3.8,3.8
2003-09-09,1.119,116.33,1.5909,1.3825,0.658,1.3668,3.8,0.5839,8.1685,1.7562,7.3855,1170.0,3.8,3.8
2003-09-10,1.1195,117.13,1.5897,1.3875,0.6575,1.3659,3.8,0.5816,8.165,1.7547,7.405,1170.0,3.8,3.8
2003-09-11,1.1186,117.07,1.5937,1.3865,0.6595,1.3709,3.8,0.583,8.1245,1.751,7.403,1174.0,3.8,3.8
2003-09-12,1.1307,117.38,1.6062,1.3764,0.6638,1.363,3.8,0.5833,8.04,1.752,7.309,1174.0,3.8,3.8
2003-09-15,1.1304,117.41,1.6018,1.378,0.6665,1.366,3.8,0.5862,8.097,1.756,7.328,1172.9,3.8,3.8
2003-09-16,1.1166,116.27,1.5871,1.3941,0.6618,1.369,3.8,0.584,8.145,1.7518,7.3908,1170.0,3.8,3.8
2003-09-17,1.1239,115.99,1.6044,1.3827,0.6642,1.3667,3.8,0.5813,8.062,1.7533,7.294,1172.0,3.8,3.8
2003-09-18,1.124,115.27,1.6155,1.3843,0.6659,1.3644,3.8,0.5834,8.0445,1.7488,7.2527,1171.0,3.8,3.8
2003-09-19,1.1346,113.99,1.6315,1.371,0.6727,1.3469,3.8,0.5899,7.9875,1.745,7.183,1166.0,3.8,3.8
2003-09-22,1.1468,111.95,1.6472,1.3548,0.681,1.3474,3.8,0.5973,7.8875,1.7302,7.115,1152.0,3.8,3.8
2003-09-23,1.1487,111.65,1.656,1.3532,0.6789,1.3561,3.8,0.5949,7.78,1.7319,7.0425,1154.0,3.8,3.8
2003-09-24,1.1472,111.7,1.6558,1.3547,0.6784,1.3543,3.8,0.595,7.7445,1.7355,7.0069,1150.5,3.8,3.8
2003-09-25,1.1484,111.86,1.6587,1.3463,0.6796,1.3477,3.8,0.594,7.7495,1.7348,7.025,1152.0,3.8,3.8
2003-09-26,1.1482,111.8,1.6597,1.344,0.6745,1.3547,3.8,0.5879,7.8017,1.7295,7.064,1150.0,3.8,3.8
2003-09-29,1.1578,111.07,1.6642,1.3312,0.6745,1.3552,3.8,0.591,7.704,1.7305,7.0,1150.6,3.8,3.8
2003-09-30,1.165,111.43,1.662,1.3208,0.6797,1.3507,3.8,0.595,7.7502,1.7305,7.0557,1150.2,3.8,3.8
2003-10-01,1.1708,110.61,1.6667,1.3148,0.683,1.3481,3.8,0.5981,7.7285,1.728,7.02,1151.9,3.8,3.8
2003-10-02,1.1717,110.59,1.675,1.314,0.6846,1.3388,3.8,0.5992,7.67,1.7263,6.9725,1150.0,3.8,3.8
2003-10-03,1.1596,110.9,1.663,1.3353,0.6814,1.3418,3.8,0.5935,7.7685,1.727,7.0802,1148.0,3.8,3.8
2003-10-06,1.1706,110.81,1.6742,1.3215,0.6848,1.3413,3.8,0.5941,7.65,1.7248,6.9795,1151.5,3.8,3.8
2003-10-07,1.1784,109.81,1.6628,1.314,0.6908,1.3295,3.8,0.598,7.6175,1.7214,6.9825,1149.0,3.8,3.8
2003-10-08,1.1805,109.55,1.6598,1.3127,0.6903,1.3332,3.8,0.5973,7.597,1.7238,6.973,1150.0,3.8,3.8
2003-10-09,1.1695,109.34,1.6609,1.3239,0.688,1.3401,3.8,0.5985,7.686,1.7234,7.038,1148.7,3.8,3.8
2003-10-10,1.1812,108.57,1.6654,1.3112,0.6916,1.321,3.8,0.5993,7.635,1.722,6.9715,1146.0,3.8,3.8
2003-10-13,,,,,,,,,,,,,,
2003-10-14,1.1724,109.29,1.6737,1.32,0.6889,1.3234,3.8,0.5957,7.6475,1.7384,7.05,1175.0,3.8,3.8
2003-10-15,1.1652,109.56,1.6698,1.3285,0.6898,1.3243,3.8,0.5946,7.689,1.7407,7.0925,1170.5,3.8,3.8
2003-10-16,1.1665,109.36,1.676,1.3278,0.6912,1.3162,3.8,0.5947,7.698,1.7365,7.087,1174.9,3.8,3.8
2003-10-17,1.163,109.57,1.6721,1.3347,0.6918,1.3145,3.8,0.5957,7.723,1.7391,7.105,1179.0,3.8,3.8
2003-10-20,1.1671,110.22,1.6749,1.3303,0.6935,1.32,3.8,0.5969,7.7676,1.7442,7.112,1182.0,3.8,3.8
2003-10-21,1.1676,109.69,1.6746,1.3296,0.6996,1.316,3.8,0.6023,7.7315,1.7435,7.0944,1182.0,3.8,3.8
2003-10-22,1.1805,108.95,1.6935,1.3142,0.7067,1.3043,3.8,0.607,7.625,1.7363,6.967,1182.0,3.8,3.8
2003-10-23,1.1795,109.59,1.6943,1.3124,0.6999,1.3087,3.8,0.6093,7.674,1.7444,6.993,1190.0,3.8,3.8
2003-10-24,1.1833,109.23,1.6972,1.3067,0.7009,1.3072,3.8,0.6102,7.6753,1.7415,6.9825,1186.0,3.8,3.8
2003-10-27,1.1762,108.38,1.6952,1.3159,0.7038,1.3107,3.8,0.6097,7.725,1.743,7.023,1183.0,3.8,3.8
2003-10-28,1.1689,108.33,1.6956,1.3287,0.7051,1.3108,3.8,0.612,7.7478,1.7455,7.0364,1186.0,3.8,3.8
2003-10-29,1.1673,108.18,1.6988,1.3293,0.7047,1.3098,3.8,0.6124,7.7181,1.7362,7.0534,1179.0,3.8,3.8
2003-10-30,1.1694,108.27,1.7025,1.325,0.7075,1.3069,3.8,0.6132,7.718,1.7337,7.024,1177.0,3.8,3.8
2003-10-31,1.1609,110.1,1.6956,1.3382,0.7077,1.3195,3.8,0.6118,7.814,1.74,7.091,1184.0,3.8,3.8
2003-11-03,1.1454,111.2,1.6786,1.3607,0.6986,1.3323,3.8,0.609,7.915,1.7457,7.185,1186.0,3.8,3.8
2003-11-04,1.1497,109.6,1.6802,1.3593,0.7017,1.3321,3.8,0.6112,7.855,1.744,7.182,1186.0,3.8,3.8
2003-11-05,1.1473,109.91,1.678,1.3653,0.71,1.3312,3.8,0.618,7.8675,1.7415,7.185,1187.0,3.8,3.8
2003-11-06,1.1417,110.15,1.6693,1.3737,0.7075,1.3362,3.8,0.6136,7.8865,1.7401,7.224,1181.0,3.8,3.8
2003-11-07,1.1505,109.29,1.6708,1.3635,0.7092,1.3237,3.8,0.6161,7.7987,1.7395,7.159,1180.0,3.8,3.8
2003-11-10,1.1515,107.98,1.6737,1.3662,0.7167,1.3108,3.8,0.6216,7.7875,1.7335,7.1425,1175.0,3.8,3.8
2003-11-11,,,,,,,,,,,,,,
2003-11-12,1.1647,108.55,1.677,1.3473,0.718,1.3007,3.8,0.6265,7.7,1.729,7.0295,1173.0,3.8,3.8
2003-11-13,1.1711,108.33,1.688,1.3425,0.7196,1.3,3.8,0.6297,7.6475,1.725,7.0025,1171.0,3.8,3.8
2003-11-14,1.1743,108.43,1.6841,1.3333,0.7179,1.3034,3.8,0.6297,7.6279,1.721,6.9892,1171.3,3.8,3.8
2003-11-17,1.1744,108.98,1.6885,1.3245,0.7105,1.3143,3.8,0.6257,7.6407,1.727,6.9874,1183.0,3.8,3.8
2003-11-18,1.1893,108.11,1.6998,1.3055,0.7212,1.3025,3.8,0.6339,7.54,1.719,6.893,1181.0,3.8,3.8
2003-11-19,1.1909,109.06,1.6982,1.3032,0.7229,1.304,3.8,0.6385,7.5385,1.7132,6.8565,1178.0,3.8,3.8
2003-11-20,1.1895,108.99,1.7024,1.302,0.7238,1.3031,3.8,0.6425,7.549,1.7183,6.867,1191.9,3.8,3.8
2003-11-21,1.1913,108.87,1.7025,1.2985,0.7227,1.3042,3.8,0.6406,7.52,1.72,6.851,1195.7,3.8,3.8
2003-11-24,1.1768,109.39,1.695,1.3198,0.7176,1.321,3.8,0.6379,7.622,1.722,6.9368,1207.0,3.8,3.8
2003-11-25,1.1785,109.72,1.6983,1.3172,0.7186,1.3135,3.8,0.6371,7.6125,1.7215,6.924,1203.0,3.8,3.8
2003-11-26,1.1918,109.11,1.709,1.299,0.7237,1.3045,3.8,0.6418,7.578,1.723,6.859,1203.0,3.8,3.8
2003-11-27,,,,,,,,,,,,,,
2003-11-28,1.1995,109.53,1.7219,1.2917,0.7236,1.2973,3.8,0.6395,7.551,1.724,6.824,1202.1,3.8,3.8
2003-12-01,1.1956,109.61,1.7209,1.3003,0.7265,1.3023,3.8,0.6438,7.542,1.7243,6.8285,1200.0,3.8,3.8
2003-12-02,1.2084,108.82,1.7291,1.2875,0.7318,1.2988,3.8,0.6466,7.46,1.7205,6.76,1195.5,3.8,3.8
2003-12-03,1.2093,108.17,1.7248,1.2888,0.7358,1.3,3.8,0.6486,7.419,1.7188,6.7145,1196.0,3.8,3.8
2003-12-04,1.2077,108.19,1.72,1.2906,0.7336,1.3125,3.8,0.6452,7.43,1.715,6.695,1192.0,3.8,3.8
2003-12-05,1.2157,107.78,1.727,1.2755,0.7358,1.3045,3.8,0.6448,7.3635,1.7145,6.6515,1191.0,3.8,3.8
2003-12-08,1.2217,107.23,1.7334,1.2663,0.7402,1.2967,3.8,0.6473,7.314,1.7122,6.65,1187.0,3.8,3.8
2003-12-09,1.2229,107.3,1.743,1.2664,0.7398,1.3092,3.8,0.6463,7.305,1.7135,6.644,1186.0,3.8,3.8
2003-12-10,1.2215,108.4,1.7446,1.2657,0.7398,1.3078,3.8,0.6485,7.3446,1.715,6.6663,1186.0,3.8,3.8
2003-12-11,1.2164,108.23,1.7445,1.2758,0.7355,1.3272,3.8,0.6445,7.3848,1.7164,6.7193,1187.8,3.8,3.8
2003-12-12,1.2284,107.73,1.7466,1.2628,0.7425,1.315,3.8,0.6482,7.302,1.71,6.664,1185.1,3.8,3.8
2003-12-15,1.229,107.52,1.745,1.2635,0.7429,1.3129,3.8,0.6486,7.342,1.71,6.693,1183.0,3.8,3.8
2003-12-16,1.2328,107.6,1.751,1.2595,0.7436,1.3185,3.8,0.6506,7.3275,1.7059,6.675,1192.0,3.8,3.8
2003-12-17,1.2381,107.42,1.7615,1.2553,0.7408,1.325,3.8,0.6481,7.285,1.709,6.7125,1188.7,3.8,3.8
2003-12-18,1.2376,107.92,1.7673,1.2555,0.7374,1.3295,3.8,0.645,7.338,1.7084,6.7545,1189.0,3.8,3.8
2003-12-19,1.238,107.94,1.7675,1.2565,0.7365,1.3405,3.8,0.644,7.326,1.7095,6.711,1194.0,3.8,3.8
2003-12-22,1.2415,107.4,1.7635,1.254,0.734,1.332,3.8,0.6425,7.325,1.7096,6.717,1195.0,3.8,3.8
2003-12-23,1.2406,107.44,1.765,1.2583,0.7361,1.3244,3.8,0.641,7.315,1.7078,6.757,1196.0,3.8,3.8
2003-12-24,1.2464,107.29,1.7748,1.2466,0.743,1.3109,3.8,0.6475,7.298,1.706,6.75,1200.0,3.8,3.8
2003-12-25,,,,,,,,,,,,,,
2003-12-26,1.2441,107.18,1.7725,1.2523,0.7415,1.3067,3.8,0.6481,7.32,1.7045,6.781,1199.9,3.8,3.8
2003-12-29,1.2485,106.93,1.7705,1.2493,0.7422,1.3103,3.8,0.6487,7.27,1.7024,6.749,1198.0,3.8,3.8
2003-12-30,1.2521,107.0,1.7786,1.2452,0.7482,1.3036,3.8,0.6535,7.262,1.7034,6.7235,1197.4,3.8,3.8
2003-12-31,1.2597,107.13,1.7842,1.238,0.752,1.2923,3.8,0.6557,7.195,1.699,6.666,1192.0,3.8,3.8
2004-01-01,,,,,,,,,,,,,,
2004-01-02,1.2592,106.95,1.7902,1.239,0.7576,1.29,3.8,0.6588,7.1903,1.7022,6.659,1195.1,3.8,3.8
2004-01-05,1.2679,106.1,1.8085,1.2322,0.7682,1.2803,3.8,0.6717,7.1671,1.698,6.6586,1192.1,3.8,3.8
2004-01-06,1.2773,106.2,1.8245,1.2272,0.7702,1.2824,3.8,0.6717,7.1347,1.6985,6.6985,1186.0,3.8,3.8
2004-01-07,1.2665,106.19,1.8193,1.2385,0.7685,1.2884,3.8,0.6717,7.18,1.6968,6.809,1187.0,3.8,3.8
2004-01-08,1.2772,106.17,1.8338,1.2253,0.7755,1.279,3.8,0.6761,7.138,1.6942,6.8115,1182.5,3.8,3.8
2004-01-09,1.2853,106.54,1.8472,1.219,0.7777,1.269,3.8,0.6821,7.085,1.6925,6.718,1181.7,3.8,3.8
2004-01-12,1.2802,106.48,1.8511,1.2225,0.7788,1.2735,3.8,0.6842,7.126,1.6916,6.731,1175.0,3.8,3.8
2004-01-13,1.2735,106.25,1.8432,1.2262,0.7772,1.2729,3.8,0.6825,7.1761,1.6942,6.7216,1181.0,3.8,3.8
2004-01-14,1.2726,106.06,1.8409,1.2268,0.7779,1.2866,3.8,0.683,7.2175,1.6945,6.716,1180.3,3.8,3.8
2004-01-15,1.2588,106.1,1.8205,1.2422,0.7702,1.299,3.8,0.673,7.291,1.6953,6.826,1187.0,3.8,3.8
2004-01-16,1.2395,106.87,1.7996,1.2659,0.7663,1.2975,3.8,0.6664,7.4085,1.702,6.9536,1186.2,3.8,3.8
2004-01-19,,,,,,,,,,,,,,
2004-01-20,1.2584,107.17,1.8187,1.2468,0.7691,1.2861,3.8,0.6673,7.288,1.707,6.852,1190.0,3.8,3.8
2004-01-21,1.2617,106.84,1.8295,1.2426,0.7733,1.3018,3.8,0.6708,7.216,1.6984,6.794,1189.0,3.8,3.8
2004-01-22,1.2717,106.08,1.8446,1.2338,0.7791,1.297,3.8,0.6769,7.169,1.692,6.7705,1189.0,3.8,3.8
2004-01-23,1.261,106.21,1.8203,1.243,0.7714,1.3115,3.8,0.6722,7.257,1.6957,6.8282,1185.0,3.8,3.8
2004-01-26,1.2552,106.15,1.82,1.2484,0.773,1.313,3.8,0.6727,7.308,1.6943,6.864,1181.0,3.8,3.8
2004-01-27,1.2643,105.56,1.8277,1.2389,0.7805,1.3048,3.8,0.6795,7.245,1.695,6.813,1180.0,3.8,3.8
2004-01-28,1.262,105.52,1.837,1.243,0.7788,1.3218,3.8,0.6785,7.249,1.6914,6.9197,1172.0,3.8,3.8
2004-01-29,1.2389,106.09,1.8112,1.2621,0.7585,1.334,3.8,0.6673,7.41,1.7035,7.073,1173.0,3.8,3.8
2004-01-30,1.2452,105.84,1.8215,1.2593,0.7625,1.3265,3.8,0.6705,7.412,1.6936,7.0161,1174.0,3.8,3.8
2004-02-02,1.2426,105.59,1.8182,1.2628,0.7566,1.3385,3.8,0.6723,7.3927,1.6942,6.9836,1171.0,3.8,3.8
2004-02-03,1.2561,105.36,1.838,1.2478,0.7651,1.3374,3.8,0.6805,7.319,1.6922,6.954,1169.0,3.8,3.8
2004-02-04,1.2552,105.53,1.8335,1.2497,0.7624,1.333,3.8,0.6844,7.322,1.6947,6.97,1168.4,3.8,3.8
2004-02-05,1.2606,105.52,1.8378,1.2443,0.7655,1.3318,3.8,0.6882,7.2985,1.6914,6.955,1166.1,3.8,3.8
2004-02-06,1.2694,105.57,1.8459,1.2343,0.7679,1.3297,3.8,0.6903,7.183,1.6852,6.89,1168.1,3.8,3.8
2004-02-09,1.2672,105.68,1.858,1.2373,0.776,1.3304,3.8,0.6955,7.205,1.683,6.8625,1166.3,3.8,3.8
2004-02-10,1.2727,105.55,1.8697,1.2331,0.7814,1.3289,3.8,0.6993,7.174,1.6758,6.933,1162.1,3.8,3.8
2004-02-11,1.2815,105.37,1.885,1.2293,0.786,1.3178,3.8,0.6994,7.1295,1.6708,6.916,1160.6,3.8,3.8
2004-02-12,1.2807,105.42,1.891,1.2305,0.7887,1.3188,3.8,0.6997,7.138,1.6749,6.9125,1161.0,3.8,3.8
2004-02-13,1.2751,105.6,1.883,1.2372,0.7875,1.3148,3.8,0.7001,7.161,1.676,6.921,1160.0,3.8,3.8
2004-02-16,,,,,,,,,,,,,,
2004-02-17,1.2848,105.8,1.9045,1.2269,0.7979,1.3108,3.8,0.7077,7.158,1.6744,6.8416,1158.2,3.8,3.8
2004-02-18,1.2812,106.37,1.9023,1.2299,0.793,1.3182,3.8,0.7045,7.18,1.6775,6.883,1152.2,3.8,3.8
2004-02-19,1.2685,107.09,1.8921,1.2426,0.7912,1.3283,3.8,0.7008,7.2265,1.6843,6.9265,1165.0,3.8,3.8
2004-02-20,1.2563,108.83,1.8668,1.2572,0.774,1.3442,3.8,0.6841,7.311,1.6936,7.006,1167.4,3.8,3.8
2004-02-23,1.2569,108.22,1.8686,1.2555,0.7743,1.3363,3.8,0.6831,7.314,1.6942,6.998,1180.0,3.8,3.8
2004-02-24,1.2692,108.11,1.8901,1.2401,0.7808,1.3283,3.8,0.6906,7.2565,1.6898,6.945,1180.0,3.8,3.8
2004-02-25,1.2503,108.99,1.8757,1.2587,0.7722,1.337,3.8,0.6877,7.3845,1.693,7.0675,1170.2,3.8,3.8
2004-02-26,1.2444,109.59,1.8609,1.2662,0.7703,1.3433,3.8,0.6874,7.411,1.7028,7.0535,1178.5,3.8,3.8
2004-02-27,1.2441,109.26,1.8575,1.268,0.7717,1.3405,3.8,0.6852,7.433,1.703,7.047,1179.0,3.8,3.8
2004-03-01,1.2431,108.93,1.868,1.2703,0.7725,1.3395,3.8,0.6892,7.439,1.7048,6.986,1179.0,3.8,3.8
2004-03-02,1.2212,110.27,1.8386,1.2963,0.761,1.3437,3.8,0.6809,7.5925,1.7087,7.1325,1174.0,3.8,3.8
2004-03-03,1.2088,110.25,1.8192,1.3038,0.7424,1.348,3.8,0.6635,7.6435,1.7135,7.1408,1178.0,3.8,3.8
2004-03-04,1.2225,110.74,1.825,1.2902,0.7529,1.3326,3.8,0.6696,7.533,1.7158,7.093,1171.0,3.8,3.8
2004-03-05,1.2401,111.42,1.8428,1.2726,0.7587,1.3191,3.8,0.6742,7.3975,1.7112,6.999,1173.0,3.8,3.8
2004-03-08,1.2371,112.12,1.8471,1.2788,0.7553,1.3235,3.8,0.6743,7.408,1.7088,6.986,1173.7,3.8,3.8
2004-03-09,1.2428,111.2,1.8395,1.2707,0.7635,1.3188,3.8,0.6829,7.366,1.705,6.9225,1173.0,3.8,3.8
2004-03-10,1.2226,111.04,1.8,1.29,0.7486,1.3275,3.8,0.6655,7.497,1.7145,7.087,1171.5,3.8,3.8
2004-03-11,1.2268,110.89,1.8008,1.2784,0.7361,1.3228,3.8,0.6453,7.5034,1.7125,6.9925,1171.0,3.8,3.8
2004-03-12,1.2191,110.82,1.7943,1.2865,0.7325,1.3385,3.8,0.6437,7.595,1.7118,6.9675,1181.0,3.8,3.8
2004-03-15,1.2243,110.48,1.7993,1.2785,0.7349,1.3322,3.8,0.6435,7.552,1.708,6.936,1175.5,3.8,3.8
2004-03-16,1.227,108.95,1.8105,1.28,0.7411,1.3333,3.8,0.6497,7.536,1.701,6.89,1171.0,3.8,3.8
2004-03-17,1.2197,108.18,1.8132,1.2836,0.7392,1.3419,3.8,0.648,7.573,1.6997,6.939,1167.0,3.8,3.8
2004-03-18,1.2392,106.6,1.8363,1.2572,0.7522,1.329,3.8,0.6578,7.476,1.6883,6.8809,1158.0,3.8,3.8
2004-03-19,1.2269,106.97,1.827,1.271,0.7475,1.331,3.8,0.6557,7.5244,1.6946,6.917,1157.0,3.8,3.8
2004-03-22,1.2368,106.84,1.8485,1.256,0.7548,1.328,3.8,0.6639,7.4475,1.6888,6.815,1161.0,3.8,3.8
2004-03-23,1.2311,106.63,1.8502,1.2603,0.7526,1.332,3.8,0.6612,7.4975,1.6873,6.855,1160.5,3.8,3.8
2004-03-24,1.2213,106.23,1.8351,1.268,0.7488,1.3385,3.8,0.6557,7.601,1.6887,6.8915,1155.0,3.8,3.8
2004-03-25,1.217,106.06,1.8099,1.275,0.7407,1.3303,3.8,0.6475,7.624,1.6898,6.955,1158.0,3.8,3.8
2004-03-26,1.2092,105.93,1.8104,1.2878,0.7428,1.3194,3.8,0.6482,7.662,1.691,6.985,1157.9,3.8,3.8
